Data Inserção;Tipo Entrega;Pedido;Data Nfe;Serie Nfe;Número Nfe;Valor Nfe;Qtd. Volumes;Peso;Remessa;Nome Destinatário;Endereço Completo;CEP;Cód. CD;CD;CNPJ/CPF Dest.;Transportador;Lead Time;Data Prev. Entrega;Status Prazo;ID Últ. Ocr.;Última Ocorrência;Chave Últ. Ocr.;Data Última Ocr.;Agrupador;Endereço;Numero;Bairro;Cidades;UF;Etiquetas;Chegada na Transportadora;Cod. Vendedor;Chave NFe
13/02/2025 04:52:51;NATURA RN;80719708;26/03/2025 00:00:00;001;23408781;489.36;1;4.11;37057273055;Thiago da Luz;Colônia Cardoso;93811763;4431;do Amparo;04.765.892/0001-72;Cardoso S.A.;6;19/01/2025 00:00:00;Atrasado;263;Entrega Realizada;3;02/03/2025 00:00:00;explicabo;Feira Thomas Ribeiro;53;Buritis;Ramos de da Luz;PR;;26/03/2025 00:00:00;722613;129696158203479
28/03/2025 20:06:48;AVON;47903129;12/01/2025 00:00:00;001;64745868;262.57;1;1.15;83779045116;Guilherme Gonçalves;Morro Ferreira;71725-929;8277;das Pedras;87.260.354/0001-53;Santos;3;25/01/2025 00:00:00;Atrasado;319;Saiu para Entrega;2;21/01/2025 00:00:00;illum;Vereda Porto;826;Caetano Furquim;Nogueira dos Dourados;MT;;16/02/2025 00:00:00;820884;117713205346828
31/01/2025 13:53:55;NATURA RN;92861050;15/02/2025 00:00:00;001;11062076;116.52;1;4.46;17679323356;Agatha Rodrigues;Aeroporto Leandro Souza, 4;65641-992;3699;Paulista;58.614.972/0001-56;Mendes;7;13/01/2025 00:00:00;Finalizado No Prazo;468;Entrega Realizada;1;05/02/2025 00:00:00;eveniet;Passarela de Monteiro;317;Vila Aeroporto Jaraguá;Pinto da Praia;AC;;05/01/2025 00:00:00;302244;831545663170935
11/03/2025 19:45:37;AVON;26757325;08/03/2025 00:00:00;001;60556405;415.0;2;1.37;56786303414;André Aragão;Trevo Maria Fernanda Mendes;86729-781;9369;Grande;19.723.468/0001-32;da Paz - ME;2;15/02/2025 00:00:00;Atrasado;265;Entrega Realizada;2;19/03/2025 00:00:00;perferendis;Praia Lopes;141;Vila Calafate;Jesus;RR;;02/03/2025 00:00:00;662186;180261005428576
22/03/2025 22:51:16;NATURA RN;99610354;31/01/2025 00:00:00;001;12860226;476.91;1;1.46;9956455419;Natália Novaes;Esplanada Santos, 273;04163-889;9859;do Campo;36.951.074/0001-50;Rezende;8;01/03/2025 00:00:00;Atrasado;602;Em Rota;2;27/02/2025 00:00:00;dolorum;Favela da Costa;260;Jonas Veiga;Rezende da Serra;RR;;02/03/2025 00:00:00;275014;538365707050838
21/01/2025 04:55:31;NATURA CN;86594632;12/02/2025 00:00:00;001;71133090;429.46;2;4.68;25495476956;Dr. Luiz Felipe Cardoso;Rodovia da Mota, 64;24517948;7105;Grande;17.245.638/0001-95;Carvalho Martins S/A;2;22/01/2025 00:00:00;Finalizado No Prazo;359;Saiu para Entrega;1;20/01/2025 00:00:00;inventore;Alameda Nascimento;585;Canadá;Carvalho da Praia;CE;;14/03/2025 00:00:00;185559;583077449777857
19/03/2025 02:00:27;NATURA RN;1384329;17/03/2025 00:00:00;001;53058320;257.2;1;3.26;77563201364;Levi da Mota;Parque de Pires, 90;33442680;3802;do Norte;76.320.984/0001-50;Correia;2;07/01/2025 00:00:00;No Prazo;855;Saiu para Entrega;1;24/01/2025 00:00:00;dicta;Área Otávio Rocha;667;Beija Flor;Duarte de Monteiro;DF;;27/01/2025 00:00:00;274197;669813461556484
13/03/2025 21:25:03;NATURA RN;27066922;27/03/2025 00:00:00;001;979481;261.37;1;1.03;33845535678;Renan Cardoso;Parque Mirella Sales, 52;94734648;1733;do Norte;63.918.524/0001-86;Costa Nogueira S.A.;6;10/02/2025 00:00:00;No Prazo;461;Saiu para Entrega;1;02/01/2025 00:00:00;dolore;Residencial de da Costa;420;Nova Floresta;Azevedo;SC;;03/02/2025 00:00:00;418123;816878295377437
06/01/2025 14:20:03;NATURA CN;69763304;15/01/2025 00:00:00;001;39610622;359.97;1;2.45;47881166254;Nathan Farias;Sítio de Mendes;70147352;6575;do Sul;20.743.861/0001-77;Farias;7;09/03/2025 00:00:00;Atrasado;184;Em Rota;2;04/02/2025 00:00:00;odit;Vereda Vinicius da Paz;524;Milionario;Mendes Alegre;PR;;24/03/2025 00:00:00;540863;518578067016985
26/01/2025 17:28:48;NATURA CN;23608271;31/01/2025 00:00:00;001;51322166;86.71;3;3.84;56473219553;Sr. João Pedro Caldeira;Estação Yasmin da Mota, 800;42890-314;2703;da Prata;58.316.240/0001-80;Ramos;2;05/01/2025 00:00:00;Atrasado;226;Em Rota;1;22/01/2025 00:00:00;dolorem;Vale Clarice da Paz;562;Santa Isabel;Gomes das Pedras;ES;;09/02/2025 00:00:00;113043;948074045874869
16/01/2025 13:24:53;NATURA CN;71816251;24/02/2025 00:00:00;001;54077178;115.2;3;2.24;1820876194;Sr. Caio da Mota;Avenida Miguel da Rosa, 10;18467-711;5214;do Oeste;78.362.495/0001-96;Silveira;6;07/01/2025 00:00:00;No Prazo;171;Em Rota;2;23/03/2025 00:00:00;sit;Travessa de Duarte;40;Estoril;Nogueira Alegre;SE;;19/01/2025 00:00:00;487850;532105227499972
21/02/2025 03:15:51;NATURA CN;68733529;13/01/2025 00:00:00;001;84708359;246.5;3;4.44;69519555115;Melissa Costa;Largo Cunha, 838;98016841;8234;Grande;57.420.613/0001-03;Cardoso;1;05/02/2025 00:00:00;Finalizado No Prazo;924;Entrega Realizada;1;24/02/2025 00:00:00;earum;Praça Renan da Mota;2;São Damião;Freitas;RS;;02/02/2025 00:00:00;322117;653839263551940
16/03/2025 03:29:38;NATURA CN;42499991;23/02/2025 00:00:00;001;46877141;166.76;2;1.87;3724218207;Alícia Azevedo;Praia Peixoto, 5;77084-351;6419;do Sul;82.475.690/0001-08;Martins;5;09/01/2025 00:00:00;Finalizado No Prazo;481;Entrega Realizada;2;10/02/2025 00:00:00;sit;Lagoa de Ribeiro;989;Olaria;da Mata das Pedras;RO;;25/02/2025 00:00:00;164872;721105632816357
11/02/2025 23:40:00;NATURA RN;51328101;04/03/2025 00:00:00;001;64424783;205.68;2;4.74;81578069123;Sr. Benício Freitas;Favela de Souza, 478;79188305;5858;da Prata;96.015.423/0001-54;Fernandes S.A.;6;17/01/2025 00:00:00;Finalizado No Prazo;534;Em Rota;2;06/01/2025 00:00:00;voluptatibus;Avenida Dias;635;Beira Linha;da Costa;CE;;12/03/2025 00:00:00;192221;950505119599542
25/03/2025 16:12:07;NATURA RN;87834507;08/03/2025 00:00:00;001;89223395;380.48;1;0.6;48793926038;Laura Castro;Área de Fernandes;64964423;1328;das Flores;93.580.241/0001-38;Nogueira;5;13/03/2025 00:00:00;Finalizado No Prazo;384;Em Rota;3;29/01/2025 00:00:00;voluptate;Praia de Barbosa;900;Marilandia;da Luz de Ramos;ES;;01/01/2025 00:00:00;799509;780627139772235
08/01/2025 21:13:26;NATURA CN;39864067;28/02/2025 00:00:00;001;85029834;480.93;3;0.98;18772228824;Laura Aragão;Vale de Martins;29532090;7129;do Campo;28.674.095/0001-48;Novaes Correia S/A;5;26/02/2025 00:00:00;Finalizado No Prazo;863;Entrega Realizada;1;07/01/2025 00:00:00;voluptate;Passarela Isabel Porto;795;Nossa Senhora De Fátima;Rocha;RR;;24/01/2025 00:00:00;500573;948040887134123
24/01/2025 16:27:17;AVON;97852810;20/03/2025 00:00:00;001;86437217;279.2;1;4.6;66158882426;Pedro Lucas Araújo;Pátio Laura Monteiro, 75;47600-857;7893;das Flores;03.984.675/0001-00;Rocha;7;09/01/2025 00:00:00;No Prazo;914;Entrega Realizada;1;21/02/2025 00:00:00;voluptates;Aeroporto da Conceição;433;Braúnas;Pinto;SE;;28/01/2025 00:00:00;566031;168396700465378
29/01/2025 04:02:58;NATURA RN;23403558;04/03/2025 00:00:00;001;68184311;275.35;1;1.44;572621129;João Felipe Caldeira;Trecho Caldeira, 5;35039-529;4920;Paulista;20.489.156/0001-95;Castro da Paz S.A.;2;17/01/2025 00:00:00;Atrasado;128;Entrega Realizada;3;22/02/2025 00:00:00;sint;Favela Ryan Pinto;866;Confisco;Silveira;PA;;13/02/2025 00:00:00;56362;898680006938624
30/01/2025 20:35:38;NATURA CN;80097369;27/02/2025 00:00:00;001;57915270;472.62;3;0.92;93965439118;Isaac Duarte;Distrito Pinto, 64;68226-622;6844;da Serra;47.328.195/0001-67;Ramos;6;01/02/2025 00:00:00;Atrasado;357;Saiu para Entrega;1;17/01/2025 00:00:00;expedita;Lagoa Laís Silva;94;Outro;Martins do Oeste;SP;;25/02/2025 00:00:00;372811;454516852099299
01/03/2025 06:54:54;AVON;41667131;05/02/2025 00:00:00;001;47048983;469.26;1;2.67;17811899295;Dr. Nicolas Gonçalves;Largo Sales, 48;59530-711;1700;das Flores;56.839.174/0001-05;Lopes;2;07/01/2025 00:00:00;Finalizado No Prazo;908;Saiu para Entrega;1;19/01/2025 00:00:00;tempora;Jardim Melo;997;Calafate;Barbosa de da Cunha;RJ;;04/02/2025 00:00:00;917343;152782761067895
28/03/2025 08:16:30;NATURA CN;2202816;18/02/2025 00:00:00;001;17716247;148.54;2;4.47;77113629414;Rafaela Dias;Praia Vicente Fogaça, 8;36307-241;2382;dos Dourados;97.320.186/0001-06;Gomes;4;20/03/2025 00:00:00;Finalizado No Prazo;678;Saiu para Entrega;3;15/02/2025 00:00:00;ab;Alameda de Rocha;66;Palmeiras;da Luz da Prata;TO;;26/03/2025 00:00:00;903843;117963662995366
07/03/2025 01:10:25;AVON;24600002;13/02/2025 00:00:00;001;32426986;280.46;2;2.71;28555118699;Juliana Nascimento;Lago Pires, 141;46995489;8705;da Mata;24.059.316/0001-17;Mendes e Filhos;3;22/01/2025 00:00:00;Atrasado;111;Entrega Realizada;1;04/01/2025 00:00:00;iusto;Fazenda de da Paz;122;Conjunto Providencia;Castro das Flores;SP;;06/03/2025 00:00:00;709680;738326006979001
23/01/2025 06:29:58;AVON;19125226;12/01/2025 00:00:00;001;80521962;400.96;3;2.8;6765835712;Luana Nascimento;Núcleo Maria Eduarda Cardoso, 9;60880999;8764;das Flores;95.428.631/0001-12;da Conceição;6;08/03/2025 00:00:00;Finalizado No Prazo;765;Entrega Realizada;1;26/01/2025 00:00:00;modi;Quadra Ribeiro;428;Marilandia;Novaes das Flores;SP;;20/01/2025 00:00:00;351846;40989511433818
20/02/2025 10:08:26;NATURA RN;58334140;06/02/2025 00:00:00;001;96228312;96.56;1;2.92;55276298306;Arthur Araújo;Rodovia Igor Carvalho;29584479;3797;de Goiás;41.702.935/0001-05;Azevedo Pereira S.A.;3;20/02/2025 00:00:00;No Prazo;337;Saiu para Entrega;3;21/02/2025 00:00:00;illo;Feira de Santos;447;Garças;Correia;PA;;31/01/2025 00:00:00;142283;977489684162052
09/01/2025 00:21:46;AVON;56473365;21/02/2025 00:00:00;001;56132461;104.26;2;1.97;32320919797;Marina Alves;Quadra Jesus;77331-342;8699;do Sul;58.142.936/0001-37;Fogaça;6;22/03/2025 00:00:00;No Prazo;653;Entrega Realizada;1;25/01/2025 00:00:00;temporibus;Alameda de Lopes;615;Vila Paquetá;Barros;MA;;18/01/2025 00:00:00;789107;554083691374770
01/02/2025 17:42:32;AVON;90849603;15/03/2025 00:00:00;001;98392515;279.92;2;3.31;23136128680;Henrique Gonçalves;Rua Davi Lucca Cavalcanti, 622;45254-265;6307;dos Dourados;58.160.974/0001-12;Peixoto;3;26/01/2025 00:00:00;Atrasado;685;Saiu para Entrega;2;27/03/2025 00:00:00;qui;Morro Luna Duarte;971;Planalto;Moraes do Norte;PE;;30/01/2025 00:00:00;744701;289516830380135
11/03/2025 15:25:42;NATURA RN;10255572;09/03/2025 00:00:00;001;96884894;273.7;2;2.86;836741909;Rafaela Castro;Favela de Ramos, 37;85742099;8451;da Serra;15.634.289/0001-78;Almeida;4;16/01/2025 00:00:00;Atrasado;690;Em Rota;1;20/03/2025 00:00:00;animi;Residencial de Costa;134;Conjunto Minas Caixa;Farias de Pires;RS;;25/02/2025 00:00:00;732145;766121340836232
24/02/2025 05:13:24;NATURA RN;74797221;22/01/2025 00:00:00;001;46500600;57.56;3;1.59;59028185800;Benício Farias;Via Ana Luiza Teixeira, 32;13901573;1145;das Pedras;40.917.368/0001-33;Ferreira;7;05/01/2025 00:00:00;No Prazo;683;Em Rota;3;05/03/2025 00:00:00;qui;Lago de Vieira;45;Cinquentenário;da Paz de Martins;RN;;21/02/2025 00:00:00;311273;194736609183596
05/01/2025 04:31:39;NATURA CN;91733738;08/01/2025 00:00:00;001;48192239;190.48;3;1.15;17580681157;Marcos Vinicius Pereira;Feira Maria Vieira, 49;48530854;4262;de Goiás;74.063.529/0001-90;Fogaça;1;22/02/2025 00:00:00;No Prazo;776;Entrega Realizada;1;15/02/2025 00:00:00;facere;Travessa de Costela;599;Conjunto Floramar;Rodrigues de Rocha;SE;;04/03/2025 00:00:00;356421;832209411127287
22/01/2025 01:17:48;NATURA CN;44152520;19/02/2025 00:00:00;001;21195536;31.02;2;3.68;22324341102;Agatha Fernandes;Pátio Barbosa, 420;21200-405;1296;da Praia;02.186.354/0001-06;Vieira;4;15/02/2025 00:00:00;Atrasado;431;Em Rota;1;10/03/2025 00:00:00;placeat;Largo Santos;261;Madre Gertrudes;Fogaça;AC;;01/03/2025 00:00:00;352056;78939345124656
13/01/2025 00:10:11;AVON;99953836;17/01/2025 00:00:00;001;13050890;332.98;1;3.14;91987020214;Sr. Samuel Ribeiro;Praia Gomes;08988-764;5844;das Pedras;43.590.128/0001-65;Almeida - ME;7;07/01/2025 00:00:00;Finalizado No Prazo;223;Em Rota;3;27/02/2025 00:00:00;qui;Viaduto de Jesus;6;Independência;Nunes;PB;;14/03/2025 00:00:00;171707;491237626535650
24/02/2025 11:09:46;AVON;87185411;25/03/2025 00:00:00;001;60029731;142.29;2;3.4;14306064311;Rafaela Santos;Residencial de Moraes, 44;49163447;5508;Verde;29.305.614/0001-63;da Mata - EI;2;21/02/2025 00:00:00;Atrasado;763;Saiu para Entrega;3;15/01/2025 00:00:00;illo;Jardim da Costa;359;Novo Santa Cecilia;Ferreira dos Dourados;PE;;09/01/2025 00:00:00;513662;341806628708895
28/01/2025 17:33:47;NATURA RN;68776943;21/01/2025 00:00:00;001;4426389;23.9;3;0.25;91817869924;Davi Lucas Aragão;Lago João Pedro Barbosa, 715;34058-808;8675;da Mata;56.903.178/0001-05;Costa;8;31/01/2025 00:00:00;Atrasado;135;Saiu para Entrega;1;15/03/2025 00:00:00;sapiente;Via Rodrigo Novaes;227;Marajó;Silva;RN;;26/01/2025 00:00:00;967982;729598971570974
06/01/2025 10:22:25;NATURA RN;98649088;24/03/2025 00:00:00;001;15468630;238.16;3;4.43;36308895033;Vitória Castro;Travessa Araújo;92998237;2694;do Norte;65.903.742/0001-72;Dias - ME;2;21/03/2025 00:00:00;No Prazo;761;Em Rota;3;20/02/2025 00:00:00;minus;Vale Gomes;192;Mangabeiras;da Conceição;AL;;26/01/2025 00:00:00;532242;734750120356597
15/03/2025 07:57:40;NATURA CN;23640549;20/02/2025 00:00:00;001;24453445;448.37;1;3.95;82212311781;Erick Cardoso;Viaduto Milena da Mota, 599;42719-261;8360;do Oeste;78.632.041/0001-98;da Mota e Filhos;3;18/03/2025 00:00:00;Finalizado No Prazo;220;Entrega Realizada;2;19/02/2025 00:00:00;consectetur;Travessa Moreira;751;Vila Santa Monica 1ª Seção;Freitas;ES;;27/03/2025 00:00:00;317643;164771073714641
07/03/2025 20:06:19;AVON;83590533;25/02/2025 00:00:00;001;22905546;10.26;1;2.73;9911371474;Ana Vitória Lima;Quadra da Cruz, 45;98328-342;8953;da Prata;89.270.145/0001-16;Viana;4;21/01/2025 00:00:00;Atrasado;271;Entrega Realizada;1;28/03/2025 00:00:00;odio;Morro de Rodrigues;809;Vista Alegre;Gomes;RO;;08/02/2025 00:00:00;761243;179069798357995
22/03/2025 18:50:27;AVON;11223192;09/02/2025 00:00:00;001;78426448;293.21;2;2.31;51035063989;Bruna da Rosa;Rua Lívia Dias, 911;01747-799;7317;do Campo;25.379.816/0001-07;Souza S.A.;7;02/02/2025 00:00:00;No Prazo;524;Saiu para Entrega;1;19/03/2025 00:00:00;nulla;Passarela Pires;844;Aparecida 7ª Seção;da Cunha Paulista;AP;;18/02/2025 00:00:00;426173;285267317559242
04/01/2025 09:22:13;NATURA RN;72981275;27/01/2025 00:00:00;001;50044756;182.73;3;1.19;18611962404;Júlia Duarte;Rodovia Cavalcanti, 9;14781-711;2280;da Mata;10.459.873/0001-10;Fernandes;5;24/01/2025 00:00:00;Finalizado No Prazo;263;Em Rota;1;09/02/2025 00:00:00;similique;Praça da Cruz;292;Pompéia;Cunha;AL;;26/03/2025 00:00:00;373766;212065725642147
05/03/2025 01:27:34;NATURA CN;10166732;02/01/2025 00:00:00;001;98034908;411.56;1;3.43;48635519550;Maria Cecília Freitas;Parque Sales, 707;11823610;8789;Grande;79.841.350/0001-30;Rezende Ltda.;1;19/03/2025 00:00:00;Atrasado;317;Em Rota;1;09/01/2025 00:00:00;optio;Viela Ramos;913;São Salvador;Viana;CE;;24/01/2025 00:00:00;426740;302772328926812
26/03/2025 15:24:33;AVON;78830013;27/03/2025 00:00:00;001;28928310;264.94;2;4.93;52181835254;Olivia Moura;Avenida da Costa, 2;96896565;6537;do Sul;93.710.584/0001-70;das Neves - ME;4;08/02/2025 00:00:00;Finalizado No Prazo;124;Entrega Realizada;1;19/03/2025 00:00:00;mollitia;Lagoa de Azevedo;276;Jardinópolis;da Costa;SP;;13/03/2025 00:00:00;915619;75504394171511
25/01/2025 12:27:01;AVON;18347675;05/03/2025 00:00:00;001;32571332;45.77;1;2.48;62763583327;Maria Vitória Almeida;Parque de Cardoso, 357;66365141;4748;do Norte;31.940.762/0001-00;Silveira Barros S/A;5;24/02/2025 00:00:00;Atrasado;704;Saiu para Entrega;3;11/02/2025 00:00:00;eius;Travessa de Moura;275;Inconfidência;Barros dos Dourados;SE;;02/01/2025 00:00:00;879462;592983583805972
28/02/2025 14:04:25;AVON;35037098;25/01/2025 00:00:00;001;30233936;32.81;3;3.67;9693677365;Srta. Brenda da Costa;Favela Dias, 60;61815-835;7600;do Norte;47.816.095/0001-80;Rezende;2;08/02/2025 00:00:00;Atrasado;968;Saiu para Entrega;2;19/03/2025 00:00:00;possimus;Jardim de Mendes;147;Lajedo;Rezende da Praia;SC;;08/02/2025 00:00:00;983175;463510754527468
03/01/2025 05:39:19;NATURA RN;3221702;12/01/2025 00:00:00;001;81780615;64.14;1;4.7;69427739582;Cecília Costa;Estrada Julia das Neves, 58;95398809;1387;das Flores;09.675.183/0001-10;Moraes - ME;7;23/02/2025 00:00:00;Atrasado;890;Saiu para Entrega;1;11/03/2025 00:00:00;debitis;Quadra Aragão;465;São Pedro;da Cunha dos Dourados;MG;;13/02/2025 00:00:00;823671;362182284905774
25/02/2025 04:32:16;NATURA CN;78078113;12/03/2025 00:00:00;001;36426142;261.64;3;2.34;56320557635;Matheus Ramos;Distrito da Conceição, 37;77438-389;9107;de Minas;31.824.950/0001-64;da Cunha;2;15/02/2025 00:00:00;Atrasado;691;Entrega Realizada;1;03/02/2025 00:00:00;ducimus;Núcleo Thales Moraes;285;Cachoeirinha;Gonçalves;RN;;02/01/2025 00:00:00;149504;723648332271538
17/01/2025 02:06:47;NATURA RN;32757339;23/01/2025 00:00:00;001;58397617;109.21;2;1.1;83534685896;Sr. Enzo Gabriel da Paz;Distrito Novaes, 1;06806300;5923;do Norte;26.079.854/0001-07;Duarte;5;14/01/2025 00:00:00;Finalizado No Prazo;889;Em Rota;3;24/02/2025 00:00:00;fuga;Estrada Silveira;613;Boa Esperança;Jesus Grande;MG;;06/03/2025 00:00:00;622763;566908070632126
05/03/2025 16:29:10;NATURA CN;72711869;17/01/2025 00:00:00;001;6007468;168.72;3;0.81;19936033348;Alícia Costa;Esplanada de Cardoso, 9;16600521;5152;do Amparo;59.804.217/0001-05;das Neves Cardoso - EI;1;19/02/2025 00:00:00;Atrasado;556;Em Rota;2;14/01/2025 00:00:00;doloribus;Largo Moreira;623;Pousada Santo Antonio;Ribeiro;DF;;05/01/2025 00:00:00;856309;982262154478495
07/02/2025 16:52:21;AVON;46468296;19/01/2025 00:00:00;001;35530414;287.92;2;1.39;61637118766;Nina Cavalcanti;Sítio de Sales, 48;87345-557;5800;do Norte;91.783.524/0001-51;da Paz;2;10/01/2025 00:00:00;Atrasado;235;Saiu para Entrega;1;03/02/2025 00:00:00;tenetur;Lagoa Cavalcanti;481;Caiçaras;Barbosa;CE;;24/03/2025 00:00:00;364031;150118673672561
02/03/2025 22:39:43;NATURA RN;71991519;04/02/2025 00:00:00;001;38134497;233.34;2;0.44;7739387065;Isis Porto;Área de Araújo, 5;30160660;4176;dos Dourados;20.385.716/0001-61;Barbosa;1;17/02/2025 00:00:00;Finalizado No Prazo;792;Entrega Realizada;2;08/01/2025 00:00:00;voluptates;Conjunto de Carvalho;597;Ipiranga;Melo;CE;;19/03/2025 00:00:00;75849;103460072716744
18/03/2025 20:29:45;NATURA CN;873694;19/03/2025 00:00:00;001;54752374;471.02;1;1.11;79187988674;Rafael Araújo;Fazenda Cauã Carvalho, 15;64720763;8238;de Minas;38.201.574/0001-09;Martins;3;21/03/2025 00:00:00;No Prazo;736;Saiu para Entrega;3;01/03/2025 00:00:00;quas;Viaduto Vitor Almeida;301;Aarão Reis;Moreira;MT;;09/03/2025 00:00:00;963165;195455673184650
01/03/2025 04:34:42;NATURA CN;56920604;16/02/2025 00:00:00;001;45663473;122.74;3;0.82;50336316127;Raul Pinto;Viaduto Gomes;77065-107;5215;Grande;21.065.347/0001-92;Peixoto e Filhos;6;27/03/2025 00:00:00;Atrasado;365;Em Rota;3;13/02/2025 00:00:00;dignissimos;Colônia Moura;506;Cidade Nova;Fernandes;CE;;24/02/2025 00:00:00;385195;425736580944873
15/03/2025 18:28:56;NATURA RN;48501178;22/03/2025 00:00:00;001;10358650;484.42;2;2.82;40663945858;Yuri Gomes;Aeroporto Almeida, 331;49363-737;5776;da Praia;90.612.478/0001-65;Araújo Sales e Filhos;8;28/03/2025 00:00:00;Finalizado No Prazo;935;Saiu para Entrega;3;07/01/2025 00:00:00;nemo;Colônia Vitor Hugo Novaes;974;Vila Independencia 2ª Seção;Melo;BA;;01/01/2025 00:00:00;631463;780902739369374
11/02/2025 21:24:09;NATURA CN;899731;16/01/2025 00:00:00;001;62243915;228.86;2;1.54;79545478444;Fernanda da Mota;Largo da Mata, 392;84748-011;6554;da Prata;68.024.953/0001-23;Almeida;6;09/02/2025 00:00:00;Finalizado No Prazo;555;Em Rota;3;11/03/2025 00:00:00;expedita;Setor Davi Lucas Porto;14;Lagoinha;Ramos;RJ;;05/01/2025 00:00:00;813613;47737897086252
